"noc_2016","noc_title","harm.rank16","harm.rank06","harm.rank21","diff_21_06","diff_21_16","skill_groups","rank06","rank16","rank21","skill_groups_2","Score21_comp_elec","Score21_eng_tech","Score21_telco","Score21_tech_design","Score21_programming","Score21_inter_comp","Score16_comp_elec","Score16_eng_tech","Score16_telco","Score16_tech_design","Score16_programming","Score16_inter_comp","Score06_comp_elec","Score06_eng_tech","Score06_telco","Score06_tech_design","Score06_programming","Score06_inter_comp","normalized_tech_design06","normalized_tech_design16","normalized_tech_design21","normalized_programming06","normalized_programming16","normalized_programming21","normalized_comp_elec06","normalized_comp_elec16","normalized_comp_elec21","normalized_inter_comp06","normalized_inter_comp16","normalized_inter_comp21","normalized_eng_tech06","normalized_eng_tech16","normalized_eng_tech21","normalized_telco06","normalized_telco16","normalized_telco21","normalized_tech_design_diff","normalized_programming_diff","normalized_comp_elec_diff","normalized_inter_comp_diff","normalized_eng_tech_diff","normalized_telco_diff"
3233,"Licensed practical nurses",260.274869232048,324.617283232797,201.12618729591,-123.491095936887,-59.148681936138,2,394,322,238,"2-3",9.4743,0.6302,4.342,1.75,0.3125,14.0998,8.5228,0.9452,1.9584,1.88,0.3125,11.8218,7.4746,0.962,1.827,1.4256,0.5244,9.3408,0.0655900621118012,0.116972307692308,0.141438714604962,0.0210132354532231,0.0146198830409357,0.016070094753564,0.239448896576888,0.252538390143814,0.297886917640271,0.321907433380084,0.400015213911047,0.465459130069342,0.0255723946123223,0.0310660519007693,0.0193520551248049,0.0731330441958877,0.078730914265958,0.215975929010981,0.024466406912654,0.00145021171262834,0.0453485274964575,0.0654439161582953,-0.0117139967759645,0.137245014745023
3236,"Massage therapists",395.303902622238,228.73998235863,337.193683580961,108.453701222331,-58.110219041277,2,293,422,374,"2-3",4.2048,1.2474,0.7268,1.96,0,4.8805,2.768,0.8308,0.7632,1.215,0,4.4969,2.3975,0.8932,4.6716,1.5943,0.01,3.2864,0.0733517368299977,0.130814358974359,0.158411360357557,0.000400710058223171,0,0,0.0679182939848913,0.0739027729060415,0.125145876768551,0.109621318373072,0.146741629755644,0.155501575961336,0.0234557190236219,0.0272658419591012,0.0389325279494436,0.198003546908746,0.0306819004124689,0.0316084724441573,0.0275970013831981,0,0.0512431038625094,0.00875994620569254,0.0116666859903423,0.00092657203168835
9231,"Central control and process operators, mineral and metal processing",339.263747338789,237.780978747732,281.47675172803,43.695772980298,-57.786995610759,2,299,381,328,"2-3",5.1754,7.54,3.1768,0.3125,0,5.2428,2.6128,7.0716,0.5031,0.28,0,3.57,2.6128,7.0716,0.5031,6.8021,1.3392,3.57,0.312956061651714,0.558121025641026,0.0252569133223146,0.0536630909972471,0,0,0.0751922375231428,0.069085186231387,0.156963402960807,0.119565217391304,0.114692143052256,0.167682286194579,0.213538109390287,0.23457659549024,0.238563252668046,0.0150172955698759,0.0202254508615214,0.15655322476456,-0.532864112318711,0,0.0878782167294197,0.0529901431423224,0.00398665717780525,0.136327773903038
9411,"Machine operators, mineral and metal processing",339.263747338789,190.279758308912,281.47675172803,91.196993419118,-57.786995610759,4,252,380,327,"4-5",5.1754,7.54,3.1768,0.3125,0,5.2428,2.6128,7.0716,0.5031,0.28,0,3.57,4.35965,5.5055,1.4,8.44365,2.2568,5.14855,0.38848171152519,0.692812307692308,0.0252569133223146,0.0904322459398053,0,0,0.134209832831061,0.069085186231387,0.156963402960807,0.174914095371669,0.114692143052256,0.167682286194579,0.165356050677152,0.23457659549024,0.238563252668046,0.0543888605994627,0.0202254508615214,0.15655322476456,-0.667555394369993,0,0.0878782167294197,0.0529901431423224,0.00398665717780525,0.136327773903038
8613,"Aquaculture and marine harvest labourers",396.829833271012,392.410936367144,340.039505780882,-52.371430586262,-56.79032749013,6,431,424,376,"6-7",5.7178,4.4298,2.6703,0.5244,0,5.2,1.566,3.23,0.9135,0.69,0,2.0068,1.566,3.23,0.9135,1.022,0.378,2.0068,0.0470209339774557,0.0838564102564103,0.0423831211079097,0.0151468402008359,0,0,0.0398259388894144,0.0365913090984718,0.174743978075869,0.0647545582047686,0.0606412663506322,0.166243328430343,0.0953488515188993,0.106963951155344,0.139893151275967,0.0330327825674703,0.0367242086304905,0.130722809641995,-0.0414732891485006,0,0.138152668977397,0.10560206207971,0.0329292001206231,0.0939986010115043
6511,"Maîtres d'hôtel and hosts/hostesses",405.491484514714,426.023105786569,350.382246033306,-75.640859753263,-55.109238481408,5,444,434,385,"4-5",6.7077,1.9005,2.9161,0.1344,0.3125,3.876,2.116,1.0147,2.0188,0,0,3.3201,3.0535,0.8804,0.8162,0.5289,0.1456,3.621,0.0243340234644582,0.0433969230769231,0.0108624932816611,0.00583433844772938,0,0.016070094753564,0.0900813546495128,0.0536639422882916,0.207194183286784,0.121353436185133,0.106051333118955,0.121729775162849,0.0230619189140962,0.0333747458775695,0.0596519168051978,0.0287615669610718,0.0811590940155822,0.143258083160507,-0.032534429795262,0.016070094753564,0.153530240998492,0.0156784420438938,0.0262771709276283,0.0620989891449248
6721,"Support occupations in accommodation, travel and facilities set-up services",355.375135611512,349.647245542831,301.585863058708,-48.061382484123,-53.789272552804,7,412,393,345,"6-7",4.280175,1.067175,3.645675,0.414225,0.414225,3.3972,3.64265,0.6943,2.48565,0.3125,0.6072,2.11575,2.7512,0.2464,2.6544,2.5896,0.2688,1.8792,0.119144237405107,0.21248,0.0334785437469944,0.0107710863650388,0.0284070175438596,0.0213012319977442,0.0798681027609227,0.101052915850543,0.127616766977433,0.0602805049088359,0.0644084381882998,0.10563227568817,0.00355650723915358,0.0227315005514291,0.0332149474004797,0.10945374093519,0.0999272350108142,0.18046484547649,-0.179001456253006,-0.00710578554611548,0.0265638511268903,0.04122383749987,0.0104834468490506,0.0805376104656755
822,"Managers in horticulture",255.116780116671,156.23953965104,202.844715171631,46.605175520591,-52.27206494504,2,202,313,244,"2-3",8.6272,9.976,2.3001,1.82,1.1573,8.8683,4.8412,7.4513,0.621,1.4256,0.75,8.5624,4.8412,7.4513,0.621,9.295,1.947,8.5624,0.42765125373821,0.762666666666667,0.14709626318916,0.0780182483360515,0.0350877192982456,0.0595133461065588,0.150479073475952,0.138257287686286,0.270117881541508,0.294614305750351,0.287314710123129,0.289573439798277,0.225219820451763,0.247189704885794,0.315844574445135,0.0201927973169918,0.0249652255714665,0.111843402577092,-0.615570403477507,0.0244256268083132,0.131860593855222,0.00225872967514795,0.0686548695593409,0.0868781770056251
9619,"Other labourers in processing, manufacturing and utilities",333.773855399738,283.816931893207,284.020776787121,0.203844893913981,-49.753078612617,6,361,376,330,"6-7",6.23837119113574,6.91366897506925,2.13499252077562,1.27356315789474,0.703684210526316,7.05429362880886,2.907,4.6332,1.5216,1.072025,0.140625,4.90105,2.22142222222222,3.99066666666667,1.6765,4.01388888888889,1.69532222222222,2.88383333333333,0.184673976944508,0.329344729344729,0.10293207772621,0.0679332666373702,0.00657894736842105,0.0361864702071833,0.0619694792431524,0.0782174929303778,0.191808976539598,0.095506077606358,0.160715952823045,0.228585623158104,0.118751243444356,0.153576316453846,0.218693100994545,0.0665264876823936,0.0611708328978154,0.103423274782016,-0.226412651618519,0.0296075228387623,0.11359148360922,0.0678696703350592,0.0651167845406989,0.0422524418842001
2254,"Land survey technologists and technicians",108.822507142731,103.85774203994,59.3391467096691,-44.5185953302709,-49.4833604330619,2,109,111,55,"2-3",21.082,13.4016,2.88,1.94,3.1428,16.8516,14.245,13.6528,3.3948,1.4256,0.69,15.609,14.245,13.6528,3.3948,1.4256,0.69,15.609,0.0655900621118012,0.116972307692308,0.156794917904929,0.0276489940173988,0.032280701754386,0.161616300132803,0.46818789950944,0.430162065850698,0.678402370743349,0.541690042075736,0.530965495541287,0.557976045387687,0.416012896953587,0.453194966714944,0.424520640077154,0.141955365138452,0.13647656645735,0.141417060483459,0.0398226102126212,0.129335598378417,0.24824030489265,0.0270105498463997,-0.02867432663779,0.00494049402610938
5121,"Authors and writers",191.360853276406,130.603997026402,142.906610154793,12.3026131283906,-48.4542431216134,1,168,254,144,"0-1",15.8087111111111,5.51705,4.86466666666666,0.8397,0.7148,16.1971277777778,10.80815,1.8095,3.79995,0.9864,1.2225,12.234375,12.5625111111111,3.17066666666667,3.4529,7.22944444444444,0.853377777777778,15.9782777777778,0.332617641796386,0.593185185185185,0.0678663363735922,0.0341957059019694,0.0571929824561403,0.0367580919355122,0.411344754216762,0.32347828516264,0.5055371251823,0.554638070749572,0.414280848797928,0.535972356470781,0.0935234239278691,0.0597769037590189,0.174385810184891,0.144505803234359,0.152764265556029,0.242630809506,-0.525318848811593,-0.0204348905206282,0.18205884001966,0.121691507672853,0.114608906425873,0.0898665439499712
9531,"Boat assemblers and inspectors",292.487584296873,204.316066670085,245.663147772123,41.347081102038,-46.82443652475,5,270,344,286,"4-5",7.834352,8.61784,1.78356,1.631872,0.754048,7.936524,4.136325,6.6443,2.5239,0.3125,0.3125,4.6116,3.731,6.57705,2.881425,6.969575,1.43895,4.03375,0.320661375661376,0.571862564102564,0.131891358902759,0.0576601738280233,0.0146198830409357,0.0387763929879534,0.112970796113356,0.116377156195969,0.244127296329806,0.135825736325386,0.15070761974904,0.258246656860685,0.198322965314825,0.220382279860216,0.27275738233316,0.119419544871907,0.101464948180071,0.0855009689593036,-0.439971205199805,0.0241565099470177,0.127750140133837,0.107539037111645,0.0523751024729437,-0.0159639792207677
4216,"Other instructors",334.60969853564,281.230733299765,288.139639621434,6.90890632166901,-46.470058914206,2,360,377,332,"2-3",9.04195,2.37766875,1.3455,1.423825,1.0292125,10.0276,7.2127,0.551655555555556,1.79666666666667,0.992222222222222,0.608888888888889,6.30186666666667,7.89824444444444,2.15755555555556,1.70831111111111,4.93546666666667,1.19386666666667,6.93268888888889,0.227074610842727,0.404961367521368,0.115076558755663,0.0478394381510705,0.0284860298895387,0.052926535668968,0.253761789141602,0.211871377885663,0.283713924183418,0.237471559918965,0.209152089550003,0.328549695314142,0.0623544187312117,0.0179930491886537,0.0747899429590244,0.0679229122891218,0.0722289671659713,0.0631608472444156,-0.289884808765705,0.0244405057794293,0.0718425462977549,0.119397605764139,0.0567968937703707,-0.00906811992155569
1224,"Property administrators",159.692870326462,323.812493654232,113.693571773084,-210.118921881148,-45.999298553378,2,393,188,106,"2-3",14.35,5.29,7.242,0.3125,0.75,14.07,11.072,4.4928,3.8775,0.3125,0.75,16.872,8.6858,1.8204,0.5016,4.9922,0,3.944,0.229684840119623,0.40961641025641,0.0252569133223146,0,0.0350877192982456,0.0385682274085536,0.280369474438153,0.331668492921065,0.457718684027641,0.132678821879383,0.57463633566037,0.464457238915739,0.0519816144573865,0.148912422434526,0.167182721469995,0.0149514494916683,0.155881903628601,0.363869717471866,-0.384359496934096,0.00348050811030802,0.126050191106576,-0.110179096744632,0.0182702990354687,0.207987813843264
5136,"Painters, sculptors and other visual artists",127.984420974795,240.313643403595,82.140033330224,-158.173610073371,-45.844387644571,1,303,145,76,"0-1",21.624,4.7603,3.4026,2.025,1.0044,10.034,9.504,3.9975,0.7497,4.4944,0.75,4.0546,9.504,3.9975,0.7497,6.6216,1.2994,4.0546,0.304651483781919,0.543310769230769,0.163664798328599,0.0520682649655189,0.0350877192982456,0.051650570145535,0.308012486992716,0.282995967754452,0.69616983333989,0.136556802244039,0.131448191446324,0.328764866568607,0.11896147527366,0.132459240755259,0.150378158191947,0.0258423908272023,0.0301391781174371,0.168068541121273,-0.379645970902171,0.0165628508472894,0.413173865585438,0.197316675122283,0.0179189174366885,0.137929363003836
1228,"Employment insurance, immigration, border services and revenue officers",162.484295029169,160.926749133586,117.956383644984,-42.970365488602,-44.527911384185,2,208,192,108,"2-3",12.63684,1.1732,3.72079333333333,0.70296,1.17158666666666,18.98136,13.132,0.7638,2.4805,0.75,1.4256,16.039,15.3282,0.5109,1.953,1.5792,0.3774,13.9518,0.0726570048309179,0.129575384615385,0.0568147193249736,0.0151227975973425,0.0666947368421053,0.0602480279851056,0.504783977728827,0.395613264504754,0.401559078452199,0.483583450210379,0.545833635882701,0.629579659592352,0.0116940173148986,0.0250401945282292,0.0365785566539345,0.0786641147653246,0.0997201965056725,0.184295719579777,-0.072760665290411,-0.00644670885699965,0.00594581394744509,0.0837460237096512,0.0115383621257053,0.0845755230741048
1311,"Accounting technicians and bookkeepers",248.813483010713,161.247286496631,206.127895954651,44.88060945802,-42.685587056062,3,210,306,248,"2-3",12.2679,0.11,1.608,0.1344,0.5244,17.617,10.0345,0.3388,1.2312,0.5244,0.69,15.4967,11.052,0.2052,2.562,3.0876,1.672,16.3782,0.142056590752243,0.253341538461538,0.0108624932816611,0.0669987217349143,0.032280701754386,0.0269669046040607,0.36031190453667,0.299463298494815,0.389464746993955,0.568660589060309,0.527082490517238,0.583709182601387,0.00228896313661787,0.0109222817204587,0.00284887631181554,0.105397622517603,0.0494962733069075,0.0765477849930302,-0.242479045179877,-0.00531379715032526,0.0900014484991405,0.0566266920841485,-0.00807340540864314,0.0270515116861227
9415,"Inspectors and testers, mineral and metal processing",309.680259107132,259.425214588031,268.952910842844,9.52769625481301,-40.727348264288,4,323,356,316,"4-5",8.5255,6.784,2.0412,1.215,0.93,9.7713,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,5.904,3.5322,1.0281,3.0544,2.175,7.6,0.140529100529101,0.250617435897436,0.0981988789971591,0.0871544376635398,0.0350877192982456,0.0478246019866065,0.186385934564915,0.20257765720015,0.266784023707433,0.260869565217391,0.309423289040106,0.31993275898298,0.104646225979732,0.120374307391807,0.214579394185501,0.0380634229425295,0.0226254894551068,0.0986400571176009,-0.152418556900277,0.0127368826883609,0.0642063665072833,0.0105094699428736,0.0942050867936936,0.0760145676624941
9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing",309.680259107132,259.425214588031,268.952910842844,9.52769625481301,-40.727348264288,4,324,357,317,"4-5",8.5255,6.784,2.0412,1.215,0.93,9.7713,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,5.904,3.5322,1.0281,3.0544,2.175,7.6,0.140529100529101,0.250617435897436,0.0981988789971591,0.0871544376635398,0.0350877192982456,0.0478246019866065,0.186385934564915,0.20257765720015,0.266784023707433,0.260869565217391,0.309423289040106,0.31993275898298,0.104646225979732,0.120374307391807,0.214579394185501,0.0380634229425295,0.0226254894551068,0.0986400571176009,-0.152418556900277,0.0127368826883609,0.0642063665072833,0.0105094699428736,0.0942050867936936,0.0760145676624941
9465,"Testers and graders, food, beverage and associated products processing",309.680259107132,259.425214588031,268.952910842844,9.52769625481301,-40.727348264288,4,325,358,318,"4-5",8.5255,6.784,2.0412,1.215,0.93,9.7713,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,5.904,3.5322,1.0281,3.0544,2.175,7.6,0.140529100529101,0.250617435897436,0.0981988789971591,0.0871544376635398,0.0350877192982456,0.0478246019866065,0.186385934564915,0.20257765720015,0.266784023707433,0.260869565217391,0.309423289040106,0.31993275898298,0.104646225979732,0.120374307391807,0.214579394185501,0.0380634229425295,0.0226254894551068,0.0986400571176009,-0.152418556900277,0.0127368826883609,0.0642063665072833,0.0105094699428736,0.0942050867936936,0.0760145676624941
9527,"Machine operators and inspectors, electrical apparatus manufacturing",309.680259107132,259.425214588031,268.952910842844,9.52769625481301,-40.727348264288,5,326,359,319,"4-5",8.5255,6.784,2.0412,1.215,0.93,9.7713,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,5.904,3.5322,1.0281,3.0544,2.175,7.6,0.140529100529101,0.250617435897436,0.0981988789971591,0.0871544376635398,0.0350877192982456,0.0478246019866065,0.186385934564915,0.20257765720015,0.266784023707433,0.260869565217391,0.309423289040106,0.31993275898298,0.104646225979732,0.120374307391807,0.214579394185501,0.0380634229425295,0.0226254894551068,0.0986400571176009,-0.152418556900277,0.0127368826883609,0.0642063665072833,0.0105094699428736,0.0942050867936936,0.0760145676624941
9535,"Plastic products assemblers, finishers and inspectors",309.680259107132,259.425214588031,268.952910842844,9.52769625481301,-40.727348264288,5,328,361,320,"4-5",8.5255,6.784,2.0412,1.215,0.93,9.7713,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,5.904,3.5322,1.0281,3.0544,2.175,7.6,0.140529100529101,0.250617435897436,0.0981988789971591,0.0871544376635398,0.0350877192982456,0.0478246019866065,0.186385934564915,0.20257765720015,0.266784023707433,0.260869565217391,0.309423289040106,0.31993275898298,0.104646225979732,0.120374307391807,0.214579394185501,0.0380634229425295,0.0226254894551068,0.0986400571176009,-0.152418556900277,0.0127368826883609,0.0642063665072833,0.0105094699428736,0.0942050867936936,0.0760145676624941
1511,"Mail, postal and related workers",351.334443998946,366.59635868479,311.335137739435,-55.2612209453545,-39.9993062595105,5,423,389,356,"4-5",6.71643333333333,1.90288333333333,2.19543333333333,0.48,1.3121,10.0274333333333,3.3003,0.3937,1.1055,0,1.0044,5.3938,6.30315,0.66825,1.356,1.71495,0.5522,5.306275,0.0789026915113872,0.140713846153846,0.0387946188630752,0.0221272094150835,0.0469894736842105,0.0674738282436843,0.199871278565347,0.0904259777186616,0.207480473274502,0.180444424964937,0.177753804342189,0.328544091896057,0.016534989755044,0.0127459838690389,0.0597275272938001,0.052457375638707,0.0444429257153884,0.106505626763676,-0.101919227290771,0.0204843545594738,0.11705449555584,0.150790287553868,0.0469815434247612,0.0620627010482874
4153,"Family, marriage and other related counsellors",315.359078380436,316.576982620859,276.195673738945,-40.381308881914,-39.163404641491,1,389,364,326,"0-1",8.1246,0.63984375,2.0967375,1.0234375,0.81,14.96896875,7.30927777777778,0.374111111111111,1.35831111111111,0.910066666666667,0.6348,11.7889444444444,8.76645,0.3205625,1.79669375,2.21986875,0.53265625,8.42640625,0.10213336783989,0.182143076923077,0.0827163911305803,0.0213440716950436,0.0296982456140351,0.0416536856012379,0.28309424706407,0.214869263293459,0.253642002019328,0.2898459414446,0.398879165048266,0.49468102542551,0.00583816353780173,0.0120952680447226,0.0196580000126899,0.0718026790574353,0.0546063498955203,0.101472350661272,-0.0994266857924966,0.0119554399872028,0.0387727387258685,0.0958018603772434,0.00756273196796728,0.0468660007657517
5254,"Program leaders and instructors in recreation, sport and fitness",364.779894033841,354.87744732642,326.264183565391,-28.613263761029,-38.51571046845,2,414,407,361,"2-3",6.13678888888889,1.59346666666667,2.19893333333333,1.38805555555556,0.628677777777778,7.44651111111111,4.1591,1.7739,1.9594,1.0275,0,1.689975,2.5748,0.891,0.6811,5.5744,0.4935,2.59315,0.256471129514608,0.457386666666667,0.112185596330317,0.0197750413733135,0,0.0323293166667167,0.0739084016919605,0.117084118415784,0.188478976990444,0.0853138148667602,0.0496863859700078,0.241772174359693,0.0233880346297971,0.0585943209450033,0.0499113823923794,0.0228310301838422,0.0787711159174419,0.10668411926699,-0.34520107033635,0.0323293166667167,0.0713948585746601,0.192085788389685,-0.00868293855262384,0.0279130033495485
513,"Recreation, sports and fitness program and service directors",348.26417956015,277.050782398897,310.740591166032,33.689808767135,-37.523588394118,1,352,387,355,"0-1",9.1887,2.1376,2.9725,0.475,0.2975,10.3944,7.332,1.066,2.2729,0,0.1344,7.9376,7.4045,2.5025,1.1736,3.7128,0.6885,12.111,0.170821256038647,0.30464,0.0383905082499182,0.0275888875086654,0.00628771929824561,0.0152987302053929,0.237080557319891,0.215574587230291,0.288524579415968,0.419039270687237,0.265710956436349,0.34088169783568,0.072966853106406,0.0350788610000133,0.0671738385594457,0.044450492528665,0.0913743336576266,0.146134362356781,-0.266249491750082,0.00901101090714733,0.0729499921856773,0.0751707413993309,0.0320949775594324,0.0547600286991541
7332,"Appliance servicers and repairers",214.611299168425,87.742323384955,180.29418597345,92.551862588495,-34.317113194975,3,84,284,207,"2-3",14.0448,9.3,1.4432,1.88,1.0044,6.7683,8.4366,5.819,1.0488,2.5,0.5244,8.1355,8.4366,5.819,1.0488,13.332,1.5416,8.1355,0.613388543823327,1.09390769230769,0.151945590547045,0.0617734625756841,0.0245333333333333,0.051650570145535,0.271950214197873,0.2498626429057,0.447713832395788,0.279645862552595,0.272553758700455,0.218970371926875,0.175001076797174,0.192966954118444,0.294398690405188,0.0389720988217942,0.0421634920762545,0.0681433379798047,-0.941962101760648,0.0271172368122017,0.197851189490088,-0.05358338677358,0.101431736286743,0.0259798459035502
3012,"Registered nurses and registered psychiatric nurses",248.102968178934,276.412294609597,213.900312756086,-62.511981853511,-34.202655422848,0,349,305,253,"0-1",10.2567183673469,3.26270204081633,3.28867959183673,1.57782857142857,0.866122448979592,14.511593877551,9.972375,1.5606,2.3183,1.12125,0.8736,12.99825,6.7536,1.0804,2.3826,1.62,1.5,10.281,0.0745341614906832,0.132923076923077,0.127523454291337,0.0601065087334757,0.0408701754385965,0.0445397434345311,0.215089800937876,0.297534866973146,0.323535605973634,0.354873772791024,0.440693408573039,0.47930384963399,0.0292150456254346,0.051508789646421,0.10286734137077,0.0975224315639761,0.0931994886349931,0.162258844312212,-0.00539962263173985,0.00366956799593457,0.0260007390004878,0.0386104410609514,0.0513585517243494,0.0690593556772187
2263,"Inspectors in public and environmental health and occupational health and safety",98.1645694046427,98.1776747589218,65.7497364016721,-32.4279383572497,-32.4148330029706,2,95,101,61,"2-3",14.81693125,16.59205625,2.4907875,3.84574375,2.413675,16.9907625,13.9425,12.22,2.622,1.3125,3.0456,12.987,10.9022222222222,14.0303666666667,2.88066666666667,9.48802222222222,1.67468888888889,12.7470555555556,0.436531963295248,0.778504387464387,0.310821172971466,0.0671064682172365,0.142484210526316,0.124121555053788,0.355251639330723,0.420772117596297,0.473025295687293,0.441341358890449,0.440304416529223,0.562654759403236,0.427628974663476,0.405599330312654,0.525736845361217,0.119386256021258,0.105408730190636,0.121568056641621,-0.467683214492922,-0.0183626554725282,0.0522531780909952,0.122350342874013,0.120137515048564,0.0161593264509846
9521,"Aircraft assemblers and aircraft assembly inspectors",256.298662497519,221.05774380103,224.004992449596,2.94724864856599,-32.293670047923,5,285,319,266,"4-5",8.8205,8.94226666666667,2.30533333333333,1.84888888888889,0.72,8.39066666666667,5.43083333333333,7.26506666666667,2.4605,1.19,0.666666666666667,6.48433333333333,3.81593333333333,5.56424444444444,2.92348888888889,6.36081111111111,1.2782,4.01526666666667,0.292652915164992,0.521912706552706,0.149431124509623,0.0512187596420858,0.0311890838206628,0.0370254983122115,0.115840281813227,0.156560185170814,0.27645450611699,0.13517765310893,0.215461252358444,0.273515164250193,0.167163360728421,0.241003290857793,0.283049714689373,0.121266039616903,0.0989161634759956,0.112110291367762,-0.372481582043083,0.00583641449154871,0.119894320946176,0.0580539118917484,0.0420464238315797,0.0131941278917666
6512,"Bartenders",387.84517081383,410.980998508249,355.935901388465,-55.045097119784,-31.909269425365,5,436,419,390,"4-5",4.7235,1.539,2.73,0.75,0.3125,5.2685,2.7416,0.8378,0.2852,0.75,0.5244,6.1438,4.7712,0.8512,1.12,0.434,0.242,2.7132,0.0199677938808374,0.0356102564102564,0.060616591973555,0.00969718340900075,0.0245333333333333,0.016070094753564,0.1481141127343,0.0730832865129302,0.142149535161218,0.089523141654979,0.203686607263259,0.168546333263291,0.0221635624142408,0.0274983722876998,0.0481834447927109,0.0420975926673807,0.011465511003192,0.133767381769965,0.0250063355632986,-0.00846323857976932,0.0690662486482882,-0.0351402739999688,0.0206850725050111,0.122301870766773
6231,"Insurance agents and brokers",238.852344708782,142.080567680214,207.276315314051,65.195747633837,-31.576029394731,2,184,298,249,"2-3",9.454,0.1177,3.4545,1.3125,1.3125,14.4724,11.9925,0.6027,2.1614,0.75,1.215,8.6592,14.56,1.9344,3.757,3.3196,1.7548,12.03,0.152730618817575,0.272377435897436,0.106079035953721,0.0703166010170021,0.0568421052631579,0.0674943979649689,0.478830222846872,0.360241872650573,0.297221457325309,0.416199158485273,0.290661770553475,0.47798613154024,0.0554888966828494,0.0196886751086249,0.00309315635191554,0.15785499815631,0.0868918495171782,0.170715329956142,-0.166298399943715,0.010652292701811,-0.0630204153252644,0.187324360986764,-0.0165955187567093,0.0838234804389634
1415,"Personnel clerks",177.171374574952,169.277534835798,147.403676914314,-21.873857921484,-29.767697660638,4,219,225,149,"4-5",9.8441,0.2507,1.6065,1.215,1.3125,19.5344,13.2264,0.6116,3.197,0.75,1.125,15.0864,13.344,0.5148,3.6395,1.3884,0.9024,13.4865,0.0638785369220152,0.11392,0.0981988789971591,0.036160075654059,0.0526315789473684,0.0674943979649689,0.437747476249037,0.398543549183152,0.310009441013335,0.46726858345021,0.512895518465885,0.648173145618828,0.0118140032857697,0.0199843208121288,0.00731253886273365,0.152697055363383,0.128524679793846,0.0764712882058952,-0.0157211210028409,0.0148628190176004,-0.0885341081698167,0.135277627152943,-0.0126717819493951,-0.0520533915879507
1243,"Medical administrative assistants",149.430151571125,265.769918720417,119.793603016534,-145.976315703883,-29.636548554591,2,339,166,109,"2-3",16.4486,0.98,2.0493,0.93,0.93,19.2348,12.8554,1.0725,2.4644,0.5244,0.75,18.357,10.962,0.695,1.6785,0,0.6072,12.12195,0,0,0.0751645740472082,0.024331114735311,0.0350877192982456,0.0478246019866065,0.357271240725975,0.387027282067837,0.526513512450336,0.419423211781206,0.625983285444091,0.638100441269174,0.0173579704526855,0.0352947820194262,0.0304493483750619,0.0666142824533371,0.0990729499167826,0.0990531397681296,0.0751645740472082,0.0127368826883609,0.139486230382499,0.0121171558250837,-0.00484543364436439,-1.98101486530017e-05
9436,"Lumber graders and other wood processing inspectors and graders",368.387223146942,326.633999464477,341.969314623061,15.335315158584,-26.417908523881,4,399,410,378,"4-5",5.825,3.0492,0.96,0.5244,0.75,11.2992,3.605,1.9177,1.4628,0.3125,0.3125,6.9423,3.605,1.9177,1.4628,4.4884,0.6864,6.9423,0.206505636070853,0.368278974358974,0.0423831211079097,0.0275047383964385,0.0146198830409357,0.0385682274085536,0.108713866778383,0.0998842165058218,0.178258133039613,0.23780855539972,0.23129639810656,0.371301533935701,0.0549751106024526,0.0633711582667854,0.0960940573328427,0.0571456164070868,0.0588069757905655,0.043501172950736,-0.325895853251065,0.023948344367618,0.0783739165337912,0.140005135829141,0.0327228990660573,-0.0153058028398295
